,SERIAL_NUM,AUM_M13
70321,39612,50719
81971,39613,16380
101192,39614,379421
70782,39615,0
144807,39616,590290
148929,39617,30131
32614,39618,172961
117818,39619,269251
15588,39620,660519
6756,39621,1400445
85479,39622,4690
61888,39623,711280
52378,39624,4841
86160,39625,38666
14972,39626,1606938
85388,39627,103395
18296,39628,34265
52628,39629,3167904
27561,39630,273849
4128,39631,430606
57568,39632,536123
18783,39633,20739
132144,39634,74298
128307,39635,17238
61344,39636,273
90344,39637,1828879
6234,39638,0
144896,39639,21321
43278,39640,2138987
31715,39641,5676
147170,39642,21318
143048,39643,1200760
116631,39644,12772
126673,39645,0
45516,39646,822204
34636,39647,109959
114705,39648,646508
46460,39649,1731
142541,39650,238723
119664,39651,195790
130204,39652,153122
147014,39653,5700
108133,39654,158347
142403,39655,56000
57391,39656,2488
127843,39657,76175
87452,39658,831976
106907,39659,227633
92007,39660,1482
79275,39661,48065
133237,39662,1039191
121667,39663,56644
47684,39664,77802
145102,39665,1573058
29002,39666,30238
51549,39667,1184914
142498,39668,53383
60720,39669,341377
18574,39670,343863
36922,39671,193866
38105,39672,772655
7419,39673,500000
30586,39674,169921
28451,39675,63
38268,39676,24290
62096,39677,129727
149363,39678,1028
93657,39679,29346
84255,39680,502
135613,39681,2253
11300,39682,799
105283,39683,1768690
38433,39684,22120
78659,39685,787174
117393,39686,17690
124347,39687,39640
25258,39688,2396
31459,39689,953979
115560,39690,81
129965,39691,83836
94053,39692,523061
65521,39693,305054
118271,39694,390242
20257,39695,116497
27841,39696,945773
3663,39697,57982
113373,39698,4820
84879,39699,33819
84877,39700,1059543
62517,39701,13533
129566,39702,1604100
91478,39703,9861
83595,39704,5068
119090,39705,42048
91495,39706,639005
136885,39707,449
44715,39708,282
69431,39709,1428549
99458,39710,976216
110378,39711,1519938
21547,39712,191311
134557,39713,15997
55798,39714,110448
80483,39715,15
100651,39716,263210
115310,39717,447197
74831,39718,3435
40552,39719,94380
54309,39720,15525
96196,39721,213893
92730,39722,5889
12520,39723,51572
70243,39724,127837
44849,39725,22390
131307,39726,266385
11266,39727,33386
58386,39728,448997
139378,39729,5463
97693,39730,5962
35400,39731,704
50822,39732,501
45538,39733,256
569,39734,935223
66546,39735,146029
12388,39736,157556
97073,39737,1058040
128158,39738,439969
136408,39739,737002
11649,39740,576070
19662,39741,1302274
35841,39742,22550
149661,39743,10525
15289,39744,641797
121154,39745,108467
149631,39746,286316
102097,39747,190174
104439,39748,100206
71373,39749,42494
31480,39750,11536
81081,39751,18469
2498,39752,310
108837,39753,574385
95721,39754,382779
141421,39755,161514
19869,39756,57932
93158,39757,25151
77802,39758,14602
129531,39759,860434
73931,39760,417252
109304,39761,427776
75133,39762,24757
34954,39763,986586
107099,39764,44880
76920,39765,19228
63485,39766,6537
27925,39767,138515
12900,39768,998214
112445,39769,17238
33887,39770,85335
128326,39771,354749
71241,39772,25789
135713,39773,280553
80464,39774,20621
95114,39775,406963
23038,39776,103640
80654,39777,400175
82351,39778,355331
135242,39779,15535
67519,39780,189456
126444,39781,259456
134046,39782,8294
112212,39783,163320
143340,39784,61040
119782,39785,13972
149501,39786,390164
141422,39787,13552
116355,39788,907071
14852,39789,1016217
64036,39790,42479
113451,39791,1435414
56598,39792,55082
70848,39793,30201
20697,39794,25675
119512,39795,1313728
57460,39796,1180
112228,39797,136890
144556,39798,519393
114168,39799,97046
41448,39800,143026
99928,39801,26620
15595,39802,1909873
137579,39803,39479
62404,39804,6156694
142684,39805,245461
61474,39806,20478
126592,39807,356071
34142,39808,165459
45691,39809,498601
125798,39810,1562620
54903,39811,3198643
134145,39812,37559
69387,39813,1078758
145739,39814,1130478
22340,39815,30822
73497,39816,470
145839,39817,547967
3908,39818,12425
48916,39819,58488
67201,39820,3674
22621,39821,256938
85278,39822,17581
111213,39823,64796
90808,39824,437710
17490,39825,2084
102789,39826,196357
103031,39827,45450
95225,39828,922
146766,39829,239076
31244,39830,42897
19819,39831,164890
39701,39832,14810
37010,39833,412344
49216,39834,56751
67375,39835,34813
101156,39836,39266
134181,39837,9554
52704,39838,35967
123090,39839,53
148506,39840,2067
137050,39841,25432
7924,39842,82466
31887,39843,1075763
6852,39844,87033
141478,39845,83372
110783,39846,478587
116642,39847,12973
123126,39848,42175
112383,39849,850488
11432,39850,1150869
8844,39851,332
56211,39852,3512816
883,39853,28513
99731,39854,98625
64928,39855,552025
86355,39856,878314
65821,39857,47372
117385,39858,1053439
123668,39859,35584
41475,39860,961798
50421,39861,232785
7933,39862,84455
29462,39863,347424
63603,39864,5422
133183,39865,3725913
139770,39866,258
102061,39867,11819
100615,39868,6696593
113444,39869,546290
135755,39870,19080
35140,39871,490185
99680,39872,8729
41818,39873,48
148541,39874,84052
42740,39875,1877580
130282,39876,30425
31111,39877,1352540
62532,39878,86747
69670,39879,1054493
2144,39880,119602
112288,39881,4159
52617,39882,10
52388,39883,4527
112161,39884,34315
25967,39885,2426737
113041,39886,1072199
120859,39887,379910
68937,39888,509185
28144,39889,1386587
56807,39890,833302
121908,39891,14540
90145,39892,1052906
71809,39893,8697
81153,39894,289275
53620,39895,378109
18019,39896,283854
40131,39897,13075
111341,39898,37152
148950,39899,24906
75501,39900,23015
73674,39901,565811
131191,39902,22
15137,39903,1061
38851,39904,424265
58444,39905,35380
148772,39906,14536
18444,39907,8337
9424,39908,2405599
13551,39909,362
143834,39910,33570
100426,39911,63
128978,39912,131553
38405,39913,5803
88702,39914,300226
110313,39915,18784
64669,39916,38428
132513,39917,96
84090,39918,39375
113643,39919,503703
115233,39920,41063
127023,39921,116318
95997,39922,2861
73123,39923,83937
48417,39924,1238058
77765,39925,274150
51644,39926,2147725
7970,39927,1533174
76634,39928,16181
32243,39929,1323953
134916,39930,109418
62135,39931,391161
139342,39932,907
119457,39933,149181
72130,39934,70832
32319,39935,136887
147652,39936,656609
6901,39937,9194
124793,39938,296018
42109,39939,561352
94651,39940,387117
100071,39941,120380
8171,39942,190362
84728,39943,475154
47988,39944,17405
115012,39945,30003
17023,39946,121009
131835,39947,13630
104657,39948,127
73657,39949,2240
29908,39950,1217463
64894,39951,681759
82325,39952,24585
120691,39953,484898
23657,39954,1132408
123489,39955,19896
54522,39956,33932
24868,39957,1506378
38498,39958,210800
4899,39959,6904
130050,39960,75826
96089,39961,15507
116069,39962,559947
21133,39963,58921
27527,39964,2
94367,39965,285998
135699,39966,644802
77516,39967,19642
49111,39968,41
80545,39969,2187386
7932,39970,427483
125338,39971,266655
42448,39972,54236
35281,39973,45849
110824,39974,146
114683,39975,5983
130292,39976,162728
36446,39977,56
35574,39978,29845
16163,39979,472017
50179,39980,101616
27212,39981,929916
125708,39982,138376
55644,39983,83374
144299,39984,1173
39230,39985,197681
59054,39986,11901
53306,39987,670094
25289,39988,120164
81684,39989,60833
83380,39990,1056262
52434,39991,56488
105930,39992,858512
79956,39993,20086
48450,39994,11491
91509,39995,156481
92386,39996,73468
147095,39997,39063
87135,39998,86466
31075,39999,44
51708,40000,218766
67458,40001,1248
2656,40002,796
53258,40003,100784
42785,40004,24559
45807,40005,22828
13646,40006,29416
44703,40007,36646
23783,40008,53866
3915,40009,1094416
125449,40010,1513147
114993,40011,266299
138182,40012,966563
77192,40013,45429
145226,40014,680505
111924,40015,60135
140847,40016,32737
136112,40017,455576
51512,40018,78259
109701,40019,743854
33541,40020,0
51898,40021,129536
49477,40022,11584
92927,40023,5675
8877,40024,515835
126218,40025,18101
121075,40026,3962
81878,40027,74646
3361,40028,418240
117094,40029,602
140287,40030,16112
124630,40031,923338
147476,40032,20950
108869,40033,1165804
85620,40034,319967
29326,40035,35145
145328,40036,9247768
43320,40037,496219
43844,40038,2197510
74147,40039,2175488
27873,40040,203390
147993,40041,1005
77682,40042,691492
10757,40043,24814
59847,40044,110163
20707,40045,1988589
99238,40046,0
110132,40047,0
6814,40048,3097
9670,40049,533128
149838,40050,1574
18076,40051,2247899
31486,40052,11783
148907,40053,273095
18270,40054,3193
69858,40055,574998
127822,40056,125419
34948,40057,12042
157,40058,29955
26106,40059,298384
20709,40060,876772
104832,40061,7647
119353,40062,443611
76469,40063,364888
24808,40064,10536
8267,40065,18967
140652,40066,732379
98572,40067,1080769
146146,40068,1205133
72462,40069,347249
123503,40070,12903
56660,40071,1092445
77706,40072,84480
85314,40073,345995
123954,40074,508467
14842,40075,733624
3769,40076,35386
96167,40077,47873
71274,40078,526730
11870,40079,125575
78257,40080,1126874
73233,40081,12589
109582,40082,705832
55359,40083,21213
61067,40084,562228
52760,40085,2299
33362,40086,42368
148101,40087,1560708
122995,40088,35132
99640,40089,312
27956,40090,120452
38877,40091,9782
65931,40092,214100
64077,40093,11519
59276,40094,52505
34744,40095,150026
29575,40096,10028
107237,40097,278443
76161,40098,11457
28789,40099,0
54543,40100,1060956
145109,40101,116969
123344,40102,12
79307,40103,453161
54040,40104,165015
14526,40105,385
113314,40106,201949
33460,40107,733347
96777,40108,0
133470,40109,1079981
15817,40110,93165
61330,40111,12940
135767,40112,47134
11694,40113,3742
14296,40114,14665
1898,40115,132026
145888,40116,1218
10496,40117,19408
19497,40118,12340
115860,40119,106591
89172,40120,34585
2833,40121,97585
126397,40122,706658
39529,40123,110727
137395,40124,13439
45446,40125,181224
128500,40126,2077848
89464,40127,102373
33443,40128,52035
39561,40129,9390
107212,40130,307299
140013,40131,1097
128943,40132,3058
61227,40133,25474
7024,40134,154239
59739,40135,81498
76627,40136,56189
96927,40137,133750
5400,40138,1013
67911,40139,128811
16474,40140,11693
38572,40141,253236
142878,40142,2881
142197,40143,1219156
41210,40144,862532
60012,40145,42109
113647,40146,42666
87282,40147,4654881
85154,40148,128214
26321,40149,1401294
44104,40150,545516
49006,40151,231174
80082,40152,6507
23114,40153,132286
75932,40154,41646
108282,40155,91393
104481,40156,129001
31441,40157,394641
18055,40158,3103149
98022,40159,141038
99453,40160,2650
67350,40161,380044
94593,40162,142261
38436,40163,218747
18498,40164,3027
103517,40165,1715883
63850,40166,426
10906,40167,448330
27645,40168,8143
109594,40169,25083
126197,40170,131287
111387,40171,55793
128101,40172,10561
142768,40173,877344
103217,40174,607
17484,40175,1938
24168,40176,130205
26607,40177,75213
89357,40178,303782
95837,40179,179918
51619,40180,1371712
56548,40181,517016
91041,40182,42916
69023,40183,460
43446,40184,2
125516,40185,772400
12957,40186,453090
104036,40187,2731317
123653,40188,126262
1012,40189,87558
106949,40190,34788
15319,40191,36659
16003,40192,1242434
132061,40193,51125
81984,40194,2586
87125,40195,41075
14932,40196,17
25836,40197,13021
262,40198,1297953
128271,40199,204
5578,40200,29010
42706,40201,93193
110794,40202,5967
58442,40203,1455231
141978,40204,212096
126053,40205,26148
22276,40206,25575
41153,40207,9280
17731,40208,71239
64670,40209,5139087
63114,40210,9852
49141,40211,38273
55757,40212,10896
97791,40213,52944
72058,40214,1396405
84281,40215,6338529
102574,40216,963438
24359,40217,87093
4879,40218,28278
23476,40219,527169
145195,40220,27991
142614,40221,121
49421,40222,7015
5984,40223,41635
34184,40224,224605
144013,40225,60657
51181,40226,7976
46087,40227,53244
46620,40228,829
105633,40229,40046
103396,40230,3733
45893,40231,284303
86130,40232,8295
65655,40233,1814515
144930,40234,14235
33272,40235,43798
59748,40236,134057
8787,40237,31909
128855,40238,251486
11489,40239,3594
59878,40240,91
49030,40241,96457
43457,40242,80063
69252,40243,110296
60391,40244,139835
146551,40245,195161
81985,40246,1986
85888,40247,197502
102143,40248,1367366
52980,40249,2119516
38457,40250,861054
84184,40251,1666473
51483,40252,53861
23087,40253,27712
98633,40254,219706
143097,40255,22362
103169,40256,915521
149571,40257,428528
7752,40258,51731
24496,40259,1074015
2915,40260,3486
118153,40261,892533
146396,40262,14
149041,40263,95846
106032,40264,15573
12466,40265,16756
42835,40266,33
46954,40267,111975
107561,40268,525323
18165,40269,116861
6742,40270,32491
4733,40271,21422
113430,40272,22797
11248,40273,36588
39407,40274,200468
58286,40275,200392
21039,40276,607245
80351,40277,16803
127853,40278,8059
96494,40279,525691
20337,40280,1590971
34658,40281,2734
116072,40282,261074
144297,40283,105907
89952,40284,22907
58978,40285,246
16553,40286,41605
118764,40287,634168
22151,40288,670634
27335,40289,793136
105257,40290,362853
121127,40291,29340
116389,40292,532415
37593,40293,7594
94821,40294,79980
30900,40295,713190
94946,40296,2079765
122283,40297,325397
64962,40298,1164463
93250,40299,3700397
51216,40300,22210
86223,40301,23797
100026,40302,1017500
121311,40303,10927
68561,40304,12067
137193,40305,33810
140969,40306,524308
75,40307,15615
27979,40308,235827
6169,40309,81165
147388,40310,426156
148830,40311,2297322
49077,40312,21295
93916,40313,0
65403,40314,50566
17637,40315,455
45258,40316,118146
101910,40317,4112859
105811,40318,1158644
19589,40319,277
94112,40320,16487
94074,40321,7688
51903,40322,78900
62799,40323,84472
96324,40324,17732
94205,40325,34406
93117,40326,39
6089,40327,67799
115292,40328,1153425
82467,40329,17301
100038,40330,2148393
68828,40331,117117
120698,40332,76346
68343,40333,185777
130246,40334,87468
71015,40335,12923
24889,40336,140368
15872,40337,512521
142870,40338,563171
12342,40339,899119
130776,40340,554873
143764,40341,529468
77233,40342,95284
136806,40343,13544
135655,40344,28783
94020,40345,12143
16210,40346,134889
101771,40347,105229
11345,40348,387217
626,40349,57863
131421,40350,12556
40734,40351,168894
86362,40352,2164631
122565,40353,92933
114571,40354,518787
51934,40355,22297
87621,40356,46015
119346,40357,0
5999,40358,117066
130391,40359,626813
36268,40360,1093796
6752,40361,28310
10289,40362,774265
73106,40363,73628
74724,40364,414
111389,40365,2003
59554,40366,1477166
7972,40367,204006
74786,40368,1100484
31152,40369,855008
76694,40370,5667
60164,40371,601227
57678,40372,794312
120612,40373,3190065
122931,40374,1265916
254,40375,1434234
72669,40376,40170
117484,40377,2146
56403,40378,87001
44573,40379,64905
104296,40380,8714
147175,40381,6888
120013,40382,120141
21372,40383,376503
42796,40384,11202
4289,40385,11043
110152,40386,13733
107922,40387,12034
69783,40388,42457
14727,40389,73089
78555,40390,60243
123530,40391,337322
2389,40392,0
85692,40393,0
138388,40394,116833
63532,40395,1054908
29139,40396,316
139503,40397,2484
104872,40398,217988
120175,40399,1301220
43014,40400,54210
54232,40401,320
18209,40402,5533
42186,40403,16331
40547,40404,3027
136910,40405,349714
121621,40406,109973
143536,40407,7011
90420,40408,9388
122640,40409,22903
116145,40410,1230108
20321,40411,158670
99750,40412,50778
85955,40413,853457
100864,40414,0
19918,40415,203625
149420,40416,586522
66635,40417,382719
136132,40418,10733
32606,40419,197798
113371,40420,162587
31967,40421,27585
46571,40422,1076669
4062,40423,14239
57015,40424,657986
53957,40425,1332334
79515,40426,57
64332,40427,515358
123899,40428,1421877
22685,40429,23101
4027,40430,362
19114,40431,119683
4809,40432,376189
149889,40433,18002
100216,40434,626933
121521,40435,7660
143782,40436,0
47656,40437,408782
7875,40438,105058
143891,40439,31377
117211,40440,13697
149759,40441,277224
149514,40442,38910
47280,40443,84984
20751,40444,925987
54781,40445,5941
73207,40446,5667
3711,40447,7031
33961,40448,753025
13385,40449,657530
9165,40450,34860
11135,40451,24016
71717,40452,1826995
121287,40453,963159
43728,40454,20732
54901,40455,13
43797,40456,420822
58954,40457,55762
53832,40458,34027
60696,40459,861
79249,40460,123102
94459,40461,65987
74987,40462,1540176
33793,40463,12516
27915,40464,1202614
98432,40465,12334
26339,40466,1192928
63062,40467,1359
43829,40468,42066
16613,40469,14972
93305,40470,2804
51962,40471,49514
60444,40472,1784
94449,40473,23847
13622,40474,56400
98376,40475,201522
106943,40476,105162
66989,40477,570107
114092,40478,3453
111246,40479,34229
94289,40480,387
91432,40481,61906
90996,40482,149
10523,40483,566
135877,40484,11434
126610,40485,63851
52840,40486,37668
139599,40487,18814
68543,40488,240002
115234,40489,128876
146913,40490,125
127829,40491,18980
111674,40492,478314
136644,40493,11293
31960,40494,522856
